type,stock_number,date,status
Stock_His,6486,2023-04-01,OK
Stock_His,6486,2023-05-01,OK
Stock_His,6486,2023-06-01,OK
Stock_His,6486,2023-07-01,OK
Stock_His,6486,2023-08-01,OK
Stock_His,6486,2023-09-01,OK
Stock_His,6486,2023-10-01,OK
Stock_His,6486,2023-11-01,OK
Stock_His,6486,2023-12-01,OK
Stock_His,6486,2024-01-01,OK
Stock_His,6486,2024-02-01,OK
Stock_His,6486,2024-03-01,OK
Stock_His,6486,2024-04-01,OK
Stock_His,6486,2024-05-01,OK
Stock_His,6486,2024-06-01,OK
Stock_His,6486,2024-07-01,OK
Stock_His,6486,2024-08-01,OK
Stock_His,6486,2024-09-01,OK
Stock_His,6486,2024-10-01,OK
Stock_His,6488,2023-01-01,OK
Stock_His,6488,2023-02-01,OK
Stock_His,6488,2023-03-01,OK
Stock_His,6488,2023-04-01,OK
Stock_His,6488,2023-05-01,OK
Stock_His,6488,2023-06-01,OK
Stock_His,6488,2023-07-01,OK
Stock_His,6488,2023-08-01,OK
Stock_His,6488,2023-09-01,OK
Stock_His,6488,2023-10-01,OK
Stock_His,6488,2023-11-01,OK
Stock_His,6488,2023-12-01,OK
Stock_His,6488,2024-01-01,OK
Stock_His,6488,2024-02-01,OK
Stock_His,6488,2024-03-01,OK
Stock_His,6488,2024-04-01,OK
Stock_His,6488,2024-05-01,OK
Stock_His,6488,2024-06-01,OK
Stock_His,6488,2024-07-01,OK
Stock_His,6488,2024-08-01,OK
Stock_His,6488,2024-09-01,OK
Stock_His,6488,2024-10-01,OK
Stock_His,6491,2024-11-01,OK
Stock_His,6492,2023-01-01,OK
Stock_His,6494,2023-01-01,OK
Stock_His,6494,2023-02-01,OK
Stock_His,6494,2023-03-01,OK
Stock_His,6494,2023-04-01,OK
Stock_His,6494,2023-05-01,OK
Stock_His,6494,2023-06-01,OK
Stock_His,6494,2023-07-01,OK
Stock_His,6494,2023-08-01,OK
Stock_His,6494,2023-09-01,OK
Stock_His,6494,2023-10-01,OK
Stock_His,6494,2023-11-01,OK
Stock_His,6494,2023-12-01,OK
Stock_His,6494,2024-01-01,OK
Stock_His,6494,2024-02-01,OK
Stock_His,6494,2024-03-01,OK
Stock_His,6494,2024-04-01,OK
Stock_His,6494,2024-05-01,OK
Stock_His,6494,2024-06-01,OK
Stock_His,6494,2024-07-01,OK
Stock_His,6494,2024-08-01,OK
Stock_His,6494,2024-09-01,OK
Stock_His,6494,2024-10-01,OK
Stock_His,6496,2023-01-01,OK
Stock_His,6496,2023-02-01,OK
Stock_His,6496,2023-03-01,OK
Stock_His,6496,2023-04-01,OK
Stock_His,6496,2023-05-01,OK
Stock_His,6496,2023-06-01,OK
Stock_His,6496,2023-07-01,OK
Stock_His,6496,2023-08-01,OK
Stock_His,6496,2023-09-01,OK
Stock_His,6496,2023-10-01,OK
Stock_His,6496,2023-11-01,OK
Stock_His,6496,2023-12-01,OK
Stock_His,6496,2024-01-01,OK
Stock_His,6496,2024-02-01,OK
Stock_His,6496,2024-03-01,OK
Stock_His,6496,2024-04-01,OK
Stock_His,6496,2024-05-01,OK
Stock_His,6496,2024-06-01,OK
Stock_His,6496,2024-07-01,OK
Stock_His,6496,2024-08-01,OK
Stock_His,6496,2024-09-01,OK
Stock_His,6496,2024-10-01,OK
Stock_His,6499,2023-01-01,OK
Stock_His,6499,2023-02-01,OK
Stock_His,6499,2023-03-01,OK
Stock_His,6499,2023-04-01,OK
Stock_His,6499,2023-05-01,OK
Stock_His,6499,2023-06-01,OK
Stock_His,6499,2023-07-01,OK
Stock_His,6499,2023-08-01,OK
Stock_His,6499,2023-09-01,OK
Stock_His,6499,2023-10-01,OK
Stock_His,6499,2023-11-01,OK
Stock_His,6499,2023-12-01,OK
Stock_His,6499,2024-01-01,OK
Stock_His,6499,2024-02-01,OK
Stock_His,6499,2024-03-01,OK
Stock_His,6499,2024-04-01,OK
Stock_His,6499,2024-05-01,OK
Stock_His,6499,2024-06-01,OK
Stock_His,6499,2024-07-01,OK
Stock_His,6499,2024-08-01,OK
Stock_His,6499,2024-09-01,OK
Stock_His,6499,2024-10-01,OK
Stock_His,6504,2024-11-01,OK
Stock_His,6505,2024-11-01,OK
Stock_His,6506,2023-01-01,OK
Stock_His,6506,2023-02-01,OK
Stock_His,6506,2023-03-01,OK
Stock_His,6506,2023-04-01,OK
Stock_His,6506,2023-05-01,OK
Stock_His,6506,2023-06-01,OK
Stock_His,6506,2023-07-01,OK
Stock_His,6506,2023-08-01,OK
Stock_His,6506,2023-09-01,OK
Stock_His,6506,2023-10-01,OK
Stock_His,6506,2023-11-01,OK
Stock_His,6506,2023-12-01,OK
Stock_His,6506,2024-01-01,OK
Stock_His,6506,2024-02-01,OK
Stock_His,6506,2024-03-01,OK
Stock_His,6506,2024-04-01,OK
Stock_His,6506,2024-05-01,OK
Stock_His,6506,2024-06-01,OK
Stock_His,6506,2024-07-01,OK
Stock_His,6506,2024-08-01,OK
Stock_His,6506,2024-09-01,OK
Stock_His,6506,2024-10-01,OK
Stock_His,6508,2023-01-01,OK
Stock_His,6508,2023-02-01,OK
Stock_His,6508,2023-03-01,OK
Stock_His,6508,2023-04-01,OK
Stock_His,6508,2023-05-01,OK
Stock_His,6508,2023-06-01,OK
Stock_His,6508,2023-07-01,OK
Stock_His,6508,2023-08-01,OK
Stock_His,6508,2023-09-01,OK
Stock_His,6508,2023-10-01,OK
Stock_His,6508,2023-11-01,OK
Stock_His,6508,2023-12-01,OK
Stock_His,6508,2024-01-01,OK
Stock_His,6508,2024-02-01,OK
Stock_His,6508,2024-03-01,OK
Stock_His,6508,2024-04-01,OK
Stock_His,6508,2024-05-01,OK
Stock_His,6508,2024-06-01,OK
Stock_His,6508,2024-07-01,OK
Stock_His,6508,2024-08-01,OK
Stock_His,6508,2024-09-01,OK
Stock_His,6508,2024-10-01,OK
Stock_His,6509,2023-01-01,OK
Stock_His,6509,2023-02-01,OK
Stock_His,6509,2023-03-01,OK
Stock_His,6509,2023-04-01,OK
Stock_His,6509,2023-05-01,OK
Stock_His,6509,2023-06-01,OK
Stock_His,6509,2023-07-01,OK
Stock_His,6509,2023-08-01,OK
Stock_His,6509,2023-09-01,OK
Stock_His,6509,2023-10-01,OK
Stock_His,6509,2023-11-01,OK
Stock_His,6509,2023-12-01,OK
Stock_His,6509,2024-01-01,OK
Stock_His,6509,2024-02-01,OK
Stock_His,6509,2024-03-01,OK
Stock_His,6509,2024-04-01,OK
Stock_His,6509,2024-05-01,OK
Stock_His,6509,2024-06-01,OK
Stock_His,6509,2024-07-01,OK
Stock_His,6509,2024-08-01,OK
Stock_His,6509,2024-09-01,OK
Stock_His,6509,2024-10-01,OK
Stock_His,6510,2023-01-01,OK
Stock_His,6510,2023-02-01,OK
Stock_His,6510,2023-03-01,OK
Stock_His,6510,2023-04-01,OK
Stock_His,6510,2023-05-01,OK
Stock_His,6510,2023-06-01,OK
Stock_His,6510,2023-07-01,OK
Stock_His,6510,2023-08-01,OK
Stock_His,6510,2023-09-01,OK
Stock_His,6510,2023-10-01,OK
Stock_His,6510,2023-11-01,OK
Stock_His,6510,2023-12-01,OK
Stock_His,6510,2024-01-01,OK
Stock_His,6510,2024-02-01,OK
Stock_His,6510,2024-03-01,OK
Stock_His,6510,2024-04-01,OK
Stock_His,6510,2024-05-01,OK
Stock_His,6510,2024-06-01,OK
Stock_His,6510,2024-07-01,OK
Stock_His,6510,2024-08-01,OK
Stock_His,6510,2024-09-01,OK
Stock_His,6510,2024-10-01,OK
Stock_His,6512,2023-01-01,OK
Stock_His,6512,2023-02-01,OK
Stock_His,6512,2023-03-01,OK
Stock_His,6512,2023-04-01,OK
Stock_His,6512,2023-05-01,OK
Stock_His,6512,2023-06-01,OK
Stock_His,6512,2023-07-01,OK
Stock_His,6512,2023-08-01,OK
Stock_His,6512,2023-09-01,OK
Stock_His,6512,2023-11-01,OK
Stock_His,6512,2023-12-01,OK
Stock_His,6512,2024-01-01,OK
Stock_His,6512,2024-02-01,OK
Stock_His,6512,2024-03-01,OK
Stock_His,6512,2024-04-01,OK
Stock_His,6512,2024-05-01,OK
Stock_His,6512,2024-06-01,OK
Stock_His,6512,2024-07-01,OK
Stock_His,6512,2024-08-01,OK
Stock_His,6512,2024-10-01,OK
Stock_His,6515,2024-11-01,OK
Stock_His,6516,2023-01-01,OK
Stock_His,6516,2023-02-01,OK
Stock_His,6516,2023-04-01,OK
Stock_His,6516,2023-05-01,OK
Stock_His,6516,2023-06-01,OK
Stock_His,6516,2023-07-01,OK
Stock_His,6516,2023-08-01,OK
Stock_His,6516,2023-09-01,OK
Stock_His,6516,2023-10-01,OK
Stock_His,6516,2023-11-01,OK
Stock_His,6516,2023-12-01,OK
Stock_His,6516,2024-01-01,OK
Stock_His,6516,2024-02-01,OK
Stock_His,6516,2024-03-01,OK
Stock_His,6516,2024-04-01,OK
Stock_His,6516,2024-05-01,OK
Stock_His,6516,2024-06-01,OK
Stock_His,6516,2024-07-01,OK
Stock_His,6516,2024-08-01,OK
Stock_His,6516,2024-09-01,OK
Stock_His,6516,2024-10-01,OK
Stock_His,6517,2023-01-01,OK
Stock_His,6517,2023-02-01,OK
Stock_His,6517,2023-03-01,OK
Stock_His,6517,2023-04-01,OK
Stock_His,6517,2023-05-01,OK
Stock_His,6517,2023-06-01,OK
Stock_His,6517,2023-07-01,OK
Stock_His,6517,2023-08-01,OK
Stock_His,6517,2023-09-01,OK
Stock_His,6517,2023-10-01,OK
Stock_His,6517,2023-11-01,OK
Stock_His,6517,2023-12-01,OK
Stock_His,6517,2024-01-01,OK
Stock_His,6517,2024-02-01,OK
Stock_His,6517,2024-03-01,OK
Stock_His,6517,2024-04-01,OK
Stock_His,6517,2024-05-01,OK
Stock_His,6517,2024-06-01,OK
Stock_His,6517,2024-07-01,OK
Stock_His,6517,2024-08-01,OK
Stock_His,6517,2024-09-01,OK
Stock_His,6517,2024-10-01,OK
Stock_His,6523,2023-01-01,OK
Stock_His,6523,2023-02-01,OK
Stock_His,6523,2023-03-01,OK
Stock_His,6523,2023-04-01,OK
Stock_His,6523,2023-05-01,OK
Stock_His,6523,2023-06-01,OK
Stock_His,6523,2023-07-01,OK
Stock_His,6523,2023-08-01,OK
Stock_His,6523,2023-09-01,OK
Stock_His,6523,2023-10-01,OK
Stock_His,6523,2023-11-01,OK
Stock_His,6523,2023-12-01,OK
Stock_His,6523,2024-01-01,OK
Stock_His,6523,2024-02-01,OK
Stock_His,6523,2024-03-01,OK
Stock_His,6523,2024-04-01,OK
Stock_His,6523,2024-05-01,OK
Stock_His,6523,2024-06-01,OK
Stock_His,6523,2024-07-01,OK
Stock_His,6523,2024-08-01,OK
Stock_His,6523,2024-09-01,OK
Stock_His,6523,2024-10-01,OK
Stock_His,6525,2024-11-01,OK
Stock_His,6526,2024-11-01,OK
Stock_His,6527,2023-01-01,OK
Stock_His,6527,2023-02-01,OK
Stock_His,6527,2023-03-01,OK
Stock_His,6527,2023-04-01,OK
Stock_His,6527,2023-05-01,OK
Stock_His,6527,2023-06-01,OK
Stock_His,6527,2023-07-01,OK
Stock_His,6527,2023-08-01,OK
Stock_His,6527,2023-09-01,OK
Stock_His,6527,2023-10-01,OK
Stock_His,6527,2023-11-01,OK
Stock_His,6527,2023-12-01,OK
Stock_His,6527,2024-01-01,OK
Stock_His,6527,2024-02-01,OK
Stock_His,6527,2024-03-01,OK
Stock_His,6527,2024-04-01,OK
Stock_His,6527,2024-05-01,OK
Stock_His,6527,2024-06-01,OK
Stock_His,6527,2024-07-01,OK
Stock_His,6527,2024-08-01,OK
Stock_His,6527,2024-09-01,OK
Stock_His,6527,2024-10-01,OK
Stock_His,6530,2023-01-01,OK
Stock_His,6530,2023-02-01,OK
Stock_His,6530,2023-03-01,OK
Stock_His,6530,2023-04-01,OK
Stock_His,6530,2023-05-01,OK
Stock_His,6530,2023-06-01,OK
Stock_His,6530,2023-07-01,OK
Stock_His,6530,2023-08-01,OK
Stock_His,6530,2023-09-01,OK
Stock_His,6530,2023-10-01,OK
Stock_His,6530,2023-11-01,OK
Stock_His,6530,2023-12-01,OK
Stock_His,6530,2024-01-01,OK
Stock_His,6530,2024-02-01,OK
Stock_His,6530,2024-03-01,OK
Stock_His,6530,2024-04-01,OK
Stock_His,6530,2024-05-01,OK
Stock_His,6530,2024-06-01,OK
Stock_His,6530,2024-07-01,OK
Stock_His,6530,2024-08-01,OK
Stock_His,6530,2024-09-01,OK
Stock_His,6530,2024-10-01,OK
Stock_His,6531,2024-11-01,OK
Stock_His,6532,2023-01-01,OK
Stock_His,6532,2023-02-01,OK
Stock_His,6532,2023-03-01,OK
Stock_His,6532,2023-04-01,OK
Stock_His,6532,2023-05-01,OK
Stock_His,6532,2023-06-01,OK
Stock_His,6532,2023-07-01,OK
Stock_His,6532,2023-08-01,OK
Stock_His,6532,2023-09-01,OK
Stock_His,6532,2023-10-01,OK
Stock_His,6532,2023-11-01,OK
Stock_His,6532,2023-12-01,OK
Stock_His,6532,2024-01-01,OK
Stock_His,6532,2024-02-01,OK
Stock_His,6532,2024-03-01,OK
Stock_His,6532,2024-04-01,OK
Stock_His,6532,2024-05-01,OK
Stock_His,6532,2024-06-01,OK
Stock_His,6532,2024-07-01,OK
Stock_His,6532,2024-08-01,OK
Stock_His,6532,2024-09-01,OK
Stock_His,6532,2024-10-01,OK
Stock_His,6533,2024-11-01,OK
Stock_His,6534,2024-11-01,OK
Stock_His,6535,2023-01-01,OK
Stock_His,6535,2023-02-01,OK
Stock_His,6535,2023-03-01,OK
Stock_His,6535,2023-04-01,OK
Stock_His,6535,2023-05-01,OK
Stock_His,6535,2023-06-01,OK
Stock_His,6535,2023-07-01,OK
Stock_His,6535,2023-08-01,OK
Stock_His,6535,2023-09-01,OK
Stock_His,6535,2023-10-01,OK
Stock_His,6535,2023-11-01,OK
Stock_His,6535,2023-12-01,OK
Stock_His,6535,2024-01-01,OK
Stock_His,6535,2024-02-01,OK
Stock_His,6535,2024-03-01,OK
Stock_His,6535,2024-04-01,OK
Stock_His,6535,2024-05-01,OK
Stock_His,6535,2024-06-01,OK
Stock_His,6535,2024-07-01,OK
Stock_His,6535,2024-08-01,OK
Stock_His,6535,2024-09-01,OK
Stock_His,6535,2024-10-01,OK
Stock_His,6538,2023-01-01,OK
Stock_His,6538,2023-02-01,OK
Stock_His,6538,2023-03-01,OK
Stock_His,6538,2023-04-01,OK
Stock_His,6538,2023-05-01,OK
Stock_His,6538,2023-06-01,OK
Stock_His,6538,2023-07-01,OK
Stock_His,6538,2023-08-01,OK
Stock_His,6538,2023-09-01,OK
Stock_His,6538,2023-10-01,OK
Stock_His,6538,2023-11-01,OK
Stock_His,6538,2023-12-01,OK
Stock_His,6538,2024-01-01,OK
Stock_His,6538,2024-02-01,OK
Stock_His,6538,2024-03-01,OK
Stock_His,6538,2024-04-01,OK
Stock_His,6538,2024-05-01,OK
Stock_His,6541,2024-11-01,OK
Stock_His,6542,2023-01-01,OK
Stock_His,6542,2023-02-01,OK
Stock_His,6542,2023-03-01,OK
Stock_His,6542,2023-04-01,OK
Stock_His,6542,2023-05-01,OK
Stock_His,6542,2023-06-01,OK
Stock_His,6542,2023-07-01,OK
Stock_His,6542,2023-08-01,OK
Stock_His,6542,2023-09-01,OK
Stock_His,6542,2023-10-01,OK
Stock_His,6542,2023-11-01,OK
Stock_His,6542,2023-12-01,OK
Stock_His,6542,2024-01-01,OK
Stock_His,6542,2024-02-01,OK
Stock_His,6542,2024-03-01,OK
Stock_His,6542,2024-04-01,OK
Stock_His,6542,2024-05-01,OK
Stock_His,6542,2024-06-01,OK
Stock_His,6542,2024-07-01,OK
Stock_His,6542,2024-08-01,OK
Stock_His,6542,2024-09-01,OK
Stock_His,6542,2024-10-01,OK
Stock_His,6546,2023-01-01,OK
Stock_His,6546,2023-02-01,OK
Stock_His,6546,2023-03-01,OK
Stock_His,6546,2023-04-01,OK
Stock_His,6546,2023-05-01,OK
Stock_His,6546,2023-06-01,OK
Stock_His,6546,2023-07-01,OK
Stock_His,6546,2023-08-01,OK
Stock_His,6546,2023-09-01,OK
Stock_His,6546,2023-10-01,OK
Stock_His,6546,2023-11-01,OK
Stock_His,6546,2023-12-01,OK
Stock_His,6546,2024-01-01,OK
Stock_His,6546,2024-02-01,OK
Stock_His,6546,2024-03-01,OK
Stock_His,6546,2024-04-01,OK
Stock_His,6546,2024-05-01,OK
Stock_His,6546,2024-06-01,OK
Stock_His,6546,2024-07-01,OK
Stock_His,6546,2024-08-01,OK
Stock_His,6546,2024-09-01,OK
Stock_His,6546,2024-10-01,OK
Stock_His,6547,2023-01-01,OK
Stock_His,6547,2023-02-01,OK
Stock_His,6547,2023-03-01,OK
Stock_His,6547,2023-04-01,OK
Stock_His,6547,2023-05-01,OK
Stock_His,6547,2023-06-01,OK
Stock_His,6547,2023-07-01,OK
Stock_His,6547,2023-08-01,OK
Stock_His,6547,2023-09-01,OK
Stock_His,6547,2023-10-01,OK
Stock_His,6547,2023-11-01,OK
Stock_His,6547,2023-12-01,OK
Stock_His,6547,2024-01-01,OK
Stock_His,6547,2024-02-01,OK
Stock_His,6547,2024-03-01,OK
Stock_His,6547,2024-04-01,OK
Stock_His,6547,2024-05-01,OK
Stock_His,6547,2024-06-01,OK
Stock_His,6547,2024-07-01,OK
Stock_His,6547,2024-08-01,OK
Stock_His,6547,2024-09-01,OK
Stock_His,6547,2024-10-01,OK
Stock_His,6548,2023-01-01,OK
Stock_His,6548,2023-02-01,OK
Stock_His,6548,2023-03-01,OK
Stock_His,6548,2023-04-01,OK
Stock_His,6548,2023-05-01,OK
Stock_His,6548,2023-06-01,OK
Stock_His,6548,2023-07-01,OK
Stock_His,6548,2023-08-01,OK
Stock_His,6548,2023-09-01,OK
Stock_His,6548,2023-10-01,OK
Stock_His,6548,2023-11-01,OK
Stock_His,6548,2023-12-01,OK
Stock_His,6548,2024-01-01,OK
Stock_His,6548,2024-02-01,OK
Stock_His,6548,2024-03-01,OK
Stock_His,6548,2024-04-01,OK
Stock_His,6548,2024-05-01,OK
Stock_His,6548,2024-06-01,OK
Stock_His,6548,2024-07-01,OK
Stock_His,6548,2024-08-01,OK
Stock_His,6548,2024-09-01,OK
Stock_His,6548,2024-10-01,OK
Stock_His,6550,2024-11-01,OK
Stock_His,6552,2024-11-01,OK
Stock_His,6556,2023-01-01,OK
Stock_His,6556,2023-02-01,OK
Stock_His,6556,2023-03-01,OK
Stock_His,6556,2023-04-01,OK
Stock_His,6556,2023-05-01,OK
Stock_His,6556,2023-06-01,OK
Stock_His,6556,2023-07-01,OK
Stock_His,6556,2023-08-01,OK
Stock_His,6556,2023-09-01,OK
Stock_His,6556,2023-10-01,OK
Stock_His,6556,2023-11-01,OK
Stock_His,6556,2023-12-01,OK
Stock_His,6556,2024-01-01,OK
Stock_His,6556,2024-02-01,OK
Stock_His,6556,2024-03-01,OK
Stock_His,6556,2024-04-01,OK
Stock_His,6556,2024-05-01,OK
Stock_His,6556,2024-06-01,OK
Stock_His,6556,2024-07-01,OK
Stock_His,6556,2024-08-01,OK
Stock_His,6556,2024-09-01,OK
Stock_His,6556,2024-10-01,OK
Stock_His,6558,2024-11-01,OK
Stock_His,6560,2023-01-01,OK
Stock_His,6560,2023-02-01,OK
Stock_His,6560,2023-03-01,OK
Stock_His,6560,2023-04-01,OK
Stock_His,6560,2023-05-01,OK
Stock_His,6560,2023-06-01,OK
Stock_His,6560,2023-07-01,OK
Stock_His,6560,2023-08-01,OK
Stock_His,6560,2023-09-01,OK
Stock_His,6560,2023-10-01,OK
Stock_His,6560,2023-11-01,OK
Stock_His,6560,2023-12-01,OK
Stock_His,6560,2024-01-01,OK
Stock_His,6560,2024-02-01,OK
Stock_His,6560,2024-03-01,OK
Stock_His,6560,2024-04-01,OK
Stock_His,6560,2024-05-01,OK
Stock_His,6560,2024-06-01,OK
Stock_His,6560,2024-07-01,OK
Stock_His,6560,2024-08-01,OK
Stock_His,6560,2024-09-01,OK
Stock_His,6560,2024-10-01,OK
Stock_His,6561,2023-01-01,OK
Stock_His,6561,2023-02-01,OK
Stock_His,6561,2023-03-01,OK
Stock_His,6561,2023-04-01,OK
Stock_His,6561,2023-05-01,OK
Stock_His,6561,2023-06-01,OK
Stock_His,6561,2023-07-01,OK
Stock_His,6561,2023-08-01,OK
Stock_His,6561,2023-09-01,OK
Stock_His,6561,2023-10-01,OK
Stock_His,6561,2023-11-01,OK
Stock_His,6561,2023-12-01,OK
Stock_His,6561,2024-01-01,OK
Stock_His,6561,2024-02-01,OK
Stock_His,6561,2024-03-01,OK
Stock_His,6561,2024-04-01,OK
Stock_His,6561,2024-05-01,OK
Stock_His,6561,2024-06-01,OK
Stock_His,6561,2024-07-01,OK
Stock_His,6561,2024-08-01,OK
Stock_His,6561,2024-09-01,OK
Stock_His,6561,2024-10-01,OK
Stock_His,6568,2023-01-01,OK
Stock_His,6568,2023-02-01,OK
Stock_His,6568,2023-03-01,OK
Stock_His,6568,2023-04-01,OK
Stock_His,6568,2023-05-01,OK
Stock_His,6568,2023-06-01,OK
Stock_His,6568,2023-07-01,OK
Stock_His,6568,2023-08-01,OK
Stock_His,6568,2023-09-01,OK
Stock_His,6568,2023-10-01,OK
Stock_His,6568,2023-11-01,OK
Stock_His,6568,2023-12-01,OK
Stock_His,6568,2024-01-01,OK
Stock_His,6568,2024-02-01,OK
Stock_His,6568,2024-03-01,OK
Stock_His,6568,2024-04-01,OK
Stock_His,6568,2024-05-01,OK
Stock_His,6568,2024-06-01,OK
Stock_His,6568,2024-07-01,OK
Stock_His,6568,2024-08-01,OK
Stock_His,6568,2024-09-01,OK
Stock_His,6568,2024-10-01,OK
Stock_His,6569,2023-01-01,OK
Stock_His,6569,2023-02-01,OK
Stock_His,6569,2023-03-01,OK
Stock_His,6569,2023-04-01,OK
Stock_His,6569,2023-05-01,OK
Stock_His,6569,2023-06-01,OK
Stock_His,6569,2023-07-01,OK
Stock_His,6569,2023-08-01,OK
Stock_His,6569,2023-09-01,OK
Stock_His,6569,2023-10-01,OK
Stock_His,6569,2023-11-01,OK
Stock_His,6569,2023-12-01,OK
Stock_His,6569,2024-01-01,OK
Stock_His,6569,2024-02-01,OK
Stock_His,6569,2024-03-01,OK
Stock_His,6569,2024-04-01,OK
Stock_His,6569,2024-05-01,OK
Stock_His,6569,2024-06-01,OK
Stock_His,6569,2024-07-01,OK
Stock_His,6569,2024-08-01,OK
Stock_His,6569,2024-09-01,OK
Stock_His,6569,2024-10-01,OK
Stock_His,6570,2023-01-01,OK
Stock_His,6570,2023-02-01,OK
Stock_His,6570,2023-03-01,OK
Stock_His,6570,2023-04-01,OK
Stock_His,6570,2023-05-01,OK
Stock_His,6570,2023-06-01,OK
Stock_His,6570,2023-07-01,OK
Stock_His,6570,2023-08-01,OK
Stock_His,6570,2023-09-01,OK
Stock_His,6570,2023-10-01,OK
Stock_His,6570,2023-11-01,OK
Stock_His,6570,2023-12-01,OK
Stock_His,6570,2024-01-01,OK
Stock_His,6570,2024-02-01,OK
Stock_His,6570,2024-03-01,OK
Stock_His,6570,2024-04-01,OK
Stock_His,6570,2024-05-01,OK
Stock_His,6570,2024-06-01,OK
Stock_His,6570,2024-07-01,OK
Stock_His,6570,2024-08-01,OK
Stock_His,6570,2024-09-01,OK
Stock_His,6570,2024-10-01,OK
Stock_His,6573,2024-11-01,OK
Stock_His,6574,2023-01-01,OK
Stock_His,6574,2023-02-01,OK
Stock_His,6574,2023-03-01,OK
Stock_His,6574,2023-04-01,OK
Stock_His,6574,2023-05-01,OK
Stock_His,6574,2023-06-01,OK
Stock_His,6574,2023-07-01,OK
Stock_His,6574,2023-08-01,OK
Stock_His,6574,2023-09-01,OK
Stock_His,6574,2023-10-01,OK
Stock_His,6574,2023-11-01,OK
Stock_His,6574,2023-12-01,OK
Stock_His,6574,2024-01-01,OK
Stock_His,6574,2024-02-01,OK
Stock_His,6574,2024-03-01,OK
Stock_His,6574,2024-04-01,OK
Stock_His,6574,2024-05-01,OK
Stock_His,6574,2024-06-01,OK
Stock_His,6574,2024-07-01,OK
Stock_His,6574,2024-08-01,OK
Stock_His,6574,2024-09-01,OK
Stock_His,6574,2024-10-01,OK
Stock_His,6576,2023-01-01,OK
Stock_His,6576,2023-02-01,OK
Stock_His,6576,2023-03-01,OK
Stock_His,6576,2023-04-01,OK
Stock_His,6576,2023-05-01,OK
Stock_His,6576,2023-06-01,OK
Stock_His,6576,2023-07-01,OK
Stock_His,6576,2023-08-01,OK
Stock_His,6576,2023-10-01,OK
Stock_His,6576,2023-11-01,OK
Stock_His,6576,2023-12-01,OK
Stock_His,6576,2024-01-01,OK
Stock_His,6576,2024-02-01,OK
Stock_His,6576,2024-03-01,OK
Stock_His,6576,2024-04-01,OK
Stock_His,6576,2024-05-01,OK
Stock_His,6576,2024-06-01,OK
Stock_His,6576,2024-07-01,OK
Stock_His,6576,2024-08-01,OK
Stock_His,6576,2024-09-01,OK
Stock_His,6576,2024-10-01,OK
Stock_His,6577,2023-01-01,OK
Stock_His,6577,2023-02-01,OK
Stock_His,6577,2023-03-01,OK
Stock_His,6577,2023-04-01,OK
Stock_His,6577,2023-06-01,OK
Stock_His,6577,2023-07-01,OK
Stock_His,6577,2023-08-01,OK
Stock_His,6577,2023-09-01,OK
Stock_His,6577,2023-10-01,OK
Stock_His,6577,2023-11-01,OK
Stock_His,6577,2023-12-01,OK
Stock_His,6577,2024-01-01,OK
Stock_His,6577,2024-02-01,OK
Stock_His,6577,2024-03-01,OK
Stock_His,6577,2024-04-01,OK
Stock_His,6577,2024-05-01,OK
Stock_His,6577,2024-06-01,OK
Stock_His,6577,2024-07-01,OK
Stock_His,6577,2024-08-01,OK
Stock_His,6577,2024-09-01,OK
Stock_His,6577,2024-10-01,OK
Stock_His,6578,2023-01-01,OK
Stock_His,6578,2023-02-01,OK
Stock_His,6578,2023-03-01,OK
Stock_His,6578,2023-04-01,OK
Stock_His,6578,2023-05-01,OK
Stock_His,6578,2023-06-01,OK
Stock_His,6578,2023-07-01,OK
Stock_His,6578,2023-08-01,OK
Stock_His,6578,2023-09-01,OK
Stock_His,6578,2023-10-01,OK
Stock_His,6578,2023-11-01,OK
Stock_His,6578,2023-12-01,OK
Stock_His,6578,2024-01-01,OK
Stock_His,6578,2024-02-01,OK
Stock_His,6578,2024-03-01,OK
Stock_His,6578,2024-04-01,OK
Stock_His,6578,2024-05-01,OK
Stock_His,6578,2024-06-01,OK
Stock_His,6578,2024-07-01,OK
Stock_His,6578,2024-08-01,OK
Stock_His,6578,2024-09-01,OK
Stock_His,6578,2024-10-01,OK
Stock_His,6579,2024-11-01,OK
Stock_His,6581,2024-11-01,OK
Stock_His,6582,2024-11-01,OK
Stock_His,6584,2023-01-01,OK
Stock_His,6584,2023-02-01,OK
Stock_His,6584,2023-03-01,OK
Stock_His,6584,2023-04-01,OK
Stock_His,6584,2023-05-01,OK
Stock_His,6584,2023-06-01,OK
Stock_His,6584,2023-07-01,OK
Stock_His,6584,2023-08-01,OK
Stock_His,6584,2023-09-01,OK
Stock_His,6584,2023-10-01,OK
Stock_His,6584,2023-11-01,OK
Stock_His,6584,2023-12-01,OK
Stock_His,6584,2024-01-01,OK
Stock_His,6584,2024-02-01,OK
Stock_His,6584,2024-03-01,OK
Stock_His,6584,2024-04-01,OK
Stock_His,6584,2024-05-01,OK
Stock_His,6584,2024-06-01,OK
Stock_His,6584,2024-07-01,OK
Stock_His,6584,2024-08-01,OK
Stock_His,6584,2024-09-01,OK
Stock_His,6584,2024-10-01,OK
Stock_His,6585,2024-11-01,OK
Stock_His,6588,2023-01-01,OK
Stock_His,6588,2023-02-01,OK
Stock_His,6588,2023-03-01,OK
Stock_His,6588,2023-04-01,OK
